id,probs
1,0.039089982835524784
2,0.0785204962179974
3,0.7103108004628079
4,0.083246317291504
5,0.024165100919014693
6,0.010050118841220534
7,0.057701555525425
8,0.03670612431375753
9,0.07346945348153444
10,0.022327004020746832
11,0.025800780222517083
12,0.7467569751110577
13,0.036770335868973825
14,0.10181681327516023
15,0.2605239316670056
16,0.021983829762001195
17,0.05025891309858854
18,0.013343338919054704
19,0.017468300807788162
20,0.06705188417548191
21,0.0758929216553712
22,0.05558925751465238
23,0.03128735468321342
24,0.04385727588072741
25,0.026197848384733824
26,0.031813669068075257
27,0.018911762275719446
28,0.01705828298701917
29,0.0065037396162409555
30,0.029596582816880712
31,0.024156692015870562
32,0.014749790234380833
33,0.03682710553780344
34,0.03488156026833056
35,0.05874860246298841
36,0.026719389548178984
37,0.06575592488874216
38,0.025515130604549796
39,0.6208071250497429
40,0.594500338404576
41,0.10295115312087011
42,0.055618072722290135
43,0.047849209636901535
44,0.02747880720660134
45,0.019980437285748387
46,0.06801318954535684
47,0.8666017666223752
48,0.04846345947015496
49,0.1036228457070949
50,0.8784114585489803
51,0.02667042819178378
52,0.033756808942496885
53,0.07173020687008758
54,0.02182475954033347
55,0.024438736076735523
56,0.8369948146706753
57,0.602216295900897
58,0.06341599068960901
59,0.4893020420488926
60,0.09782710180767284
61,0.022931405675239436
62,0.15947156755431724
63,0.0426461240976127
64,0.04906832444473508
65,0.1041192241770118
66,0.703226232064655
67,0.11088810609515432
68,0.04164146053981632
69,0.033284076519660255
70,0.03550426095661596
71,0.1591439131724195
72,0.64529416960208
73,0.023617806624483317
74,0.021173571041901984
75,0.04291690363661227
76,0.004016807148436663
77,0.051051486721904515
78,0.20973201952449594
79,0.03413293902882253
80,0.14864235762925337
81,0.17595661719801858
82,0.05157108327512483
83,0.043012096522627274
84,0.12666965899877847
85,0.057533419526283325
86,0.7928895408513005
87,0.017720873532805492
88,0.017720873532805492
89,0.6465089504381465
90,0.04418842899698683
91,0.33303510953193993
92,0.01453235688369392
93,0.33303510953193993
94,0.17101656929423115
95,0.014761292332107656
96,0.03290162659197404
97,0.19686908369299638
98,0.050326263444703034
99,0.022602222198297328
100,0.014713180946950288
101,0.6239499654758754
102,0.24642866806877295
103,0.7943363938775492
104,0.19463020212753768
105,0.08742184537787878
106,0.060142887241859344
107,0.03610475522226653
108,0.04261541524589174
109,0.6005370723387646
110,0.04726252350975446
111,0.07498862781375959
112,0.16289376115201415
113,0.07261047544038857
114,0.07261047544038857
115,0.06473871472298587
116,0.03743765320536452
117,0.6350799768623321
118,0.055907437972242735
119,0.01202330866752721
120,0.22543129657003647
121,0.07106282596318692
122,0.7670770195839365
123,0.04208853664299861
124,0.524467322530921
125,0.0746170268030123
126,0.04985171340122141
127,0.05596342798410636
128,0.06902613425574733
129,0.03717465137992315
130,0.04190125335379202
131,0.6168627434885243
132,0.03594185903474578
133,0.02245016718427717
134,0.027917951271339114
135,0.03587560816552571
136,0.011683471647774057
137,0.03773924381394744
138,0.08593705726001011
139,0.040533354103485464
140,0.07280789399741372
141,0.1057287761344834
142,0.0346591081923463
143,0.029648394778760134
144,0.012115658823596442
145,0.050014487674589714
146,0.048398937846224954
147,0.032895322758506484
148,0.2105983643850522
149,0.049884698505953895
150,0.05428727166175884
151,0.027053611297434332
152,0.03523141315776235
153,0.034631683839875915
154,0.09312964913192945
155,0.7459244065340952
156,0.5871713451709415
157,0.9769320221640809
158,0.012379766365407385
159,0.7522031826300032
160,0.03571600497434391
161,0.1470566295736031
162,0.05151679232000261
163,0.521249881064116
164,0.037725620598960785
165,0.03227353631066465
166,0.04888540011621045
167,0.12359617761352226
168,0.01258864767348944
169,0.1478148902254196
170,0.010358720105923203
171,0.04837072674563736
172,0.2105898220046939
173,0.2015271640251508
174,0.22126948415240633
175,0.03099782781205518
176,0.1522765272262563
177,0.8579990808125588
178,0.08644990167381428
179,0.6697222696656142
180,0.13636028523344734
181,0.027818945036697906
182,0.24864302286480233
183,0.03853715573812411
184,0.022821874099756
185,0.0657068606820379
186,0.07522161311948605
187,0.5155977171086036
188,0.016016921195669664
189,0.036688921589064116
190,0.0772453872529334
191,0.12365107572848488
192,0.09781187573234396
193,0.46445575123016525
194,0.245657000934713
195,0.10432793128601514
196,0.04985048155661087
197,0.04594284215424027
198,0.04655428870796963
199,0.028396300533054086
200,0.14610415566134194
201,0.027042519611693905
202,0.08435539997591512
203,0.012844393479200633
204,0.06174038296066786
205,0.7157391191749454
206,0.06438168878516748
207,0.05011524476429574
208,0.8137903268160638
209,0.00565620019802171
210,0.042058356485083936
211,0.1114346617527111
212,0.01476983630983808
213,0.01903892805269436
214,0.10920370910687838
215,0.06128859091513483
216,0.12534416534617143
217,0.052385731208429265
218,0.023049356957663525
219,0.16791858384791503
220,0.4793098779066396
221,0.08178604817023272
222,0.261864302215001
223,0.07520127946766408
224,0.036704989936560684
225,0.05275625762847169
226,0.053300531772406456
227,0.5715873613919134
228,0.07270071562124614
229,0.1356357366855191
230,0.7908920184103101
231,0.04091548640659903
232,0.04151400869551081
233,0.13803231704104035
234,0.08450104811215198
235,0.015779296840635948
236,0.8111672095484972
237,0.7194983168662399
238,0.020307159093640115
239,0.042877585960675146
240,0.08655931416989437
241,0.9146804548445527
242,0.022652674587263832
243,0.045737368519570776
244,0.052921527246943545
245,0.12448995392311146
246,0.04266020911969981
247,0.0585615079326921
248,0.021591034096741346
249,0.877241283907334
250,0.05086052350000636
251,0.1230267465885787
252,0.038029109696396834
253,0.028886108592408255
254,0.08855908964125225
255,0.03304124098439609
256,0.20897843137791383
257,0.03390040986149734
258,0.030799209719216014
259,0.028766353142327672
260,0.026032075234753593
261,0.0509898841051698
262,0.706557388132646
263,0.0350467424526727
264,0.011013243522534966
265,0.009188330839559944
266,0.009435935248695126
267,0.02194550855922983
268,0.010144162446707461
269,0.002206367486548566
270,0.0049077963125092605
271,0.012481151845198046
272,0.003649138802840679
273,0.019810757194805628
274,0.011957819528083724
275,0.012766965219317306
276,0.02177243752230751
277,0.005702943451858178
278,0.012634366466590108
279,0.041803560339972456
280,0.09768210442957626
281,0.1129306594488142
282,0.019451483440804163
283,0.11349397971165498
284,0.024465301013632645
285,0.03320247202111992
286,0.014072930529960948
287,0.01032383055009456
288,0.01758808418828306
289,0.008933388251414098
290,0.05808481054878556
291,0.04379025455056684
292,0.1831954787377511
293,0.02419051422618046
294,0.009556733417146024
295,0.10468060570050697
296,0.005213427188948905
297,0.04816581628936012
298,0.056891201822176996
299,0.07788156326627382
300,0.05659243135801262
301,0.009734223523379604
302,0.008364685609001055
303,0.04875694793879226
304,0.018676654084823663
305,0.06352767472939957
306,0.008352253768446283
307,0.016345573256759893
308,0.010692244928734551
309,0.583569807679962
310,0.017938691322371914
311,0.008325328947330402
312,0.031459257423503306
313,0.015397086886212552
314,0.014744072698735788
315,0.028967781100465717
316,0.018335674913586786
317,0.46656422137441933
318,0.031067732936286174
319,0.01797600038166547
320,0.025442479154731967
321,0.009708427528871577
322,0.007407224872090334
323,0.00952406014817797
324,0.012984925353597188
325,0.385169630602874
326,0.007519777561761254
327,0.005402540747970974
328,0.022889509632275207
329,0.014440536294657136
330,0.008894887379074512
331,0.008060085687879526
332,0.029219499206085908
333,0.008060085687879526
334,0.012024680758271566
335,0.011821910286079929
336,0.011534763675356996
337,0.007718070916278297
338,0.4558615971758364
339,0.009065446120090193
340,0.6874781702216185
341,0.014414083638030317
342,0.015358596295948157
343,0.008899121183647885
344,0.011186549732464801
345,0.017387302911358482
346,0.038441472165333
347,0.0967503934396956
348,0.016509833092805182
349,0.010517309367671479
350,0.029371411004603165
351,0.0027935938815536465
352,0.0019122168336668244
353,0.025877328400876753
354,0.012527215751147458
355,0.020390181690656428
356,0.007571110925215785
357,0.01291092166404395
358,0.05046042149376684
359,0.012979685348446957
360,0.0017931172286898
361,0.02442338836740876
362,0.0012076072425255546
363,0.026037383042103457
364,0.006346028792803549
365,0.00783620499747295
366,0.02942088808401777
367,0.007647597785612192
