id,probs
1,0.01299879141151905
2,0.21053437888622284
3,0.7026628851890564
4,0.22425225377082825
5,0.004706877749413252
6,0.006958412937819958
7,0.058899614959955215
8,0.010788042098283768
9,0.2144659161567688
10,0.014053844846785069
11,0.008273066021502018
12,0.7276652455329895
13,0.025646228343248367
14,0.029621493071317673
15,0.01832444779574871
16,0.01163382176309824
17,0.010363207198679447
18,0.0014204814797267318
19,0.002252761274576187
20,0.006597861647605896
21,0.027692729607224464
22,0.014169681817293167
23,0.011232193559408188
24,0.008047644048929214
25,0.009458164684474468
26,0.009347152896225452
27,0.006263156421482563
28,0.005719449836760759
29,1.8126661598216742e-4
30,0.010839251801371574
31,0.017555635422468185
32,0.009046945720911026
33,0.012205884791910648
34,0.004662853665649891
35,0.07134758681058884
36,0.007845018059015274
37,0.014748466201126575
38,0.004362524952739477
39,0.6817448735237122
40,0.03024674765765667
41,0.04755376651883125
42,0.017464980483055115
43,0.0073576862923800945
44,0.0031304166186600924
45,0.008637537248432636
46,0.04909277707338333
47,0.6084445118904114
48,0.026272116228938103
49,0.06885141134262085
50,0.7868369221687317
51,0.008633340708911419
52,0.009571104310452938
53,0.008251766674220562
54,0.0077725923620164394
55,0.008688080124557018
56,0.732147753238678
57,0.02402614802122116
58,0.04210066795349121
59,0.7269923686981201
60,0.11514243483543396
61,0.010696452111005783
62,0.008241485804319382
63,0.01264052651822567
64,0.05576331913471222
65,0.3820287585258484
66,0.7609185576438904
67,0.06827335059642792
68,0.013448110781610012
69,0.04815804585814476
70,0.009278357028961182
71,0.02830519527196884
72,0.7713501453399658
73,0.009199146181344986
74,0.011583448387682438
75,0.13145311176776886
76,2.5518861366435885e-4
77,0.025759093463420868
78,0.3424679934978485
79,0.012961538508534431
80,0.060654424130916595
81,0.701188862323761
82,0.04713668301701546
83,0.015072494745254517
84,0.13584007322788239
85,0.01573760434985161
86,0.79451751708984375
87,0.003112390171736479
88,0.003112390171736479
89,0.754680335521698
90,0.007330008782446384
91,0.00909375213086605
92,0.002827103016898036
93,0.00909375213086605
94,0.017743220552802086
95,0.05739906430244446
96,0.1944132149219513
97,0.1606539487838745
98,0.016179392114281654
99,0.00463315611705184
100,0.008583838120102882
101,0.20597220957279205
102,0.49724164605140686
103,0.7381913065910339
104,0.48268836736679077
105,0.04798783361911774
106,0.07838878035545349
107,0.0131954001262784
108,0.017652202397584915
109,0.7443130016326904
110,0.0072449189610779285
111,0.05973413959145546
112,0.02256895788013935
113,0.04417114704847336
114,0.04417114704847336
115,0.023637760430574417
116,0.0241647157818079
117,0.6380528807640076
118,0.05833341181278229
119,4.443681100383401e-4
120,0.4791690409183502
121,0.31102254986763
122,0.7393010258674622
123,0.02522347681224346
124,0.22051212191581726
125,0.011990544386208057
126,0.037437114864587784
127,0.02124953456223011
128,0.07963325083255768
129,0.011331229470670223
130,0.022364437580108643
131,0.7304855585098267
132,0.00681532546877861
133,0.03978102281689644
134,0.009825002402067184
135,0.013379712589085102
136,4.962880630046129e-4
137,0.01714308373630047
138,0.030693206936120987
139,0.01920129358768463
140,0.2819671034812927
141,0.08832000195980072
142,0.012915718369185925
143,0.011912798509001732
144,0.0064845881424844265
145,0.022315416485071182
146,0.02128058671951294
147,0.013554866425693035
148,0.47551506757736206
149,0.03202119842171669
150,0.05172301083803177
151,0.019278323277831078
152,0.022098790854215622
153,0.03148198127746582
154,0.1343163102865219
155,0.7528280019760132
156,0.5645710229873657
157,0.9425577521324158
158,5.4212025133892894e-5
159,0.8264013528823853
160,0.008555608801543713
161,0.08006063103675842
162,0.007191292010247707
163,0.0038323213811963797
164,0.0946548581123352
165,0.007096637040376663
166,0.016501056030392647
167,0.42555806040763855
168,0.004771629814058542
169,0.08146148920059204
170,0.005977592896670103
171,0.013911291025578976
172,0.13749364018440247
173,0.20223234593868256
174,0.058570001274347305
175,0.04059562087059021
176,0.02750830166041851
177,0.7670255303382874
178,0.08334831893444061
179,0.7827802300453186
180,0.3056228756904602
181,0.024577872827649117
182,0.09870670735836029
183,0.019812552258372307
184,0.08589079231023788
185,0.03733847662806511
186,0.06231966242194176
187,0.7682132124900818
188,0.007333597633987665
189,0.02902662381529808
190,0.019172631204128265
191,0.16851894557476044
192,0.02807513438165188
193,0.4153807461261749
194,0.008280345238745213
195,0.016239061951637268
196,0.02730666659772396
197,0.03315790370106697
198,0.08133486658334732
199,0.018177511170506477
200,0.6400416493415833
201,0.016004107892513275
202,0.05946813151240349
203,0.0035453862510621548
204,0.023237714543938637
205,0.6159842014312744
206,0.3768954277038574
207,0.016987109556794167
208,0.7562552690505981
209,2.2359410650096834e-4
210,0.018107859417796135
211,0.007136744912713766
212,8.492249762639403e-4
213,0.005454394035041332
214,0.08394927531480789
215,0.034993112087249756
216,0.03812164068222046
217,0.08693067729473114
218,0.08818897604942322
219,0.15324057638645172
220,0.23401887714862823
221,0.23738549649715424
222,0.03813968226313591
223,0.0258362777531147
224,0.20625418424606323
225,0.013575290329754353
226,0.03317294642329216
227,0.3932085335254669
228,0.0554073266685009
229,0.3179280757904053
230,0.7329615354537964
231,0.0130728455260396
232,0.016805490478873253
233,0.14946070313453674
234,0.20253120362758636
235,0.00577767426148057
236,0.7624254822731018
237,0.7232275605201721
238,0.02801734209060669
239,0.02645341120660305
240,0.02138409949839115
241,0.34004834294319153
242,0.009618469513952732
243,0.036091357469558716
244,0.02087223343551159
245,0.05034834146499634
246,0.024625122547149658
247,0.030436960980296135
248,0.010065464302897453
249,0.04879084601998329
250,0.016965456306934357
251,0.0432736910879612
252,0.02129027247428894
253,0.018827524036169052
254,0.21013237535953522
255,0.06657028943300247
256,0.024109462276101112
257,0.013683163560926914
258,0.041373077780008316
259,0.032291244715452194
260,0.010744044557213783
261,0.24560695886611938
262,0.7454637885093689
263,0.002702613826841116
264,0.00473144231364131
265,0.0021742593962699175
266,0.0028951989952474833
267,0.026767630130052567
268,0.004222405143082142
269,4.479115305002779e-4
270,0.0013473250437527895
271,0.00507491547614336
272,0.002024260815232992
273,0.0067132143303751945
274,0.020964985713362694
275,0.0035014746244996786
276,0.0010274001397192478
277,0.022141482681035995
278,0.004417505580931902
279,0.01225551962852478
280,0.43106609582901
281,0.012303243391215801
282,0.026685455814003944
283,0.025078535079956055
284,0.0027991109527647495
285,0.107745461165905
286,0.02387995459139347
287,0.004408505745232105
288,0.003410977777093649
289,0.0038346159271895885
290,0.05751607194542885
291,0.07164586335420609
292,0.38900017738342285
293,0.004123878665268421
294,0.00699078431352973
295,0.01002435851842165
296,6.638210616074502e-4
297,0.006228365935385227
298,0.02667858451604843
299,0.028280386701226234
300,0.018048394471406937
301,0.0010530931176617742
302,0.002150911372154951
303,0.01617978885769844
304,0.010529130697250366
305,0.016222000122070313
306,0.011549076996743679
307,0.010350801981985569
308,0.014467814937233925
309,0.7612468004226685
310,0.016172388568520546
311,7.424593786709011e-4
312,0.02450602874159813
313,0.006788524333387613
314,0.013008344918489456
315,0.023913035169243813
316,0.017995787784457207
317,0.3154432475566864
318,0.0035179464612156153
319,0.023757562041282654
320,0.004688715562224388
321,1.807852095225826e-4
322,0.0014287667581811547
323,0.0018776871729642153
324,0.007635974790900946
325,0.002706581959500909
326,0.002583923051133752
327,0.0011798891937360168
328,0.009760542772710323
329,0.00597601430490613
330,0.002036630641669035
331,0.0010466364910826087
332,0.008876676671206951
333,0.0010466364910826087
334,7.765874615870416e-4
335,0.0022589443251490593
336,0.003863642690703273
337,2.7641604538075626e-4
338,0.740444540977478
339,0.002581930486485362
340,0.5440048575401306
341,0.011752567254006863
342,0.01189140509814024
343,0.0035508195869624615
344,0.005839127115905285
345,0.005019192583858967
346,0.008213577792048454
347,0.009939712472259998
348,0.009633288718760014
349,4.696985997725278e-4
350,0.3180503845214844
351,0.002355071948841214
352,8.930106996558607e-4
353,0.008520107716321945
354,0.004849301651120186
355,0.008056213147938251
356,0.0016574732726439834
357,0.009664071723818779
358,0.03188332915306091
359,0.0040401797741651535
360,0.0012517750728875399
361,0.020730027928948402
362,0.0012556591536849737
363,0.027712026610970497
364,0.001840165932662785
365,0.0015943866455927491
366,0.011352955363690853
367,0.002075872151181102
368,0.01679765246808529
369,0.007548926863819361
370,1.8716300837695599e-4
371,1.8716300837695599e-4
372,4.676054522860795e-4
373,4.676054522860795e-4
374,0.0020376660395413637
375,0.00274477805942297
376,0.005314175970852375
377,0.008636401034891605
378,0.02334054931998253
379,0.01370352040976286
380,0.008197708055377007
381,0.009330821223556995
382,0.004748893901705742
383,0.02196873538196087
384,0.03517504781484604
385,0.00982639379799366
386,0.012457025237381458
387,0.054987385869026184
388,0.1077985167503357
389,0.0211903378367424
390,0.009734449908137321
391,0.0014377711340785027
392,0.027589550241827965
393,0.012198074720799923
394,0.008120517246425152
395,0.006578098516911268
396,0.04436453804373741
397,0.5478082895278931
398,0.01865360513329506
399,0.02347060665488243
400,0.02038118802011013
401,0.013383502140641212
402,0.011193083599209785
403,0.17342031002044678
404,0.0038388206157833338
405,0.024167127907276154
406,0.036644529551267624
407,0.002419510390609503
408,0.05730990692973137
409,0.01012512855231762
410,0.00898798555135727
411,0.006103405728936195
412,0.0016042595962062478
413,0.0131049370393157
414,0.02141137793660164
415,0.032699692994356155
416,0.008855604566633701
417,0.012477678246796131
418,0.020323393866419792
419,0.05312586948275566
420,0.07996845245361328
421,0.025782551616430283
422,0.624632716178894
423,0.020920943468809128
424,0.05362618342041969
425,0.010739600285887718
426,0.0028015398420393467
427,0.013147062622010708
428,0.012626495212316513
429,0.7394000291824341
430,0.7606772184371948
431,0.01248802337795496
432,0.04981214180588722
433,0.057429540902376175
434,0.021058272570371628
435,0.01136062666773796
436,0.010534660890698433
437,0.012122430838644505
438,5.041893455199897e-4
439,0.010525614954531193
440,0.00862390547990799
441,0.0032914821058511734
442,0.01008316408842802
443,0.0115713682025671
444,0.7544634342193604
445,0.009573370218276978
446,0.003337728325277567
447,0.007723795250058174
448,0.008416924625635147
449,0.016536129638552666
450,0.013473129831254482
451,0.0296529158949852
452,0.023668795824050903
453,0.07106049358844757
454,0.010562567040324211
455,0.017077593132853508
456,0.003071320243179798
457,0.012775510549545288
458,0.01612493395805359
459,7.974491745699197e-5
460,7.974491745699197e-5
461,7.974491745699197e-5
462,7.974491745699197e-5
463,7.974491745699197e-5
464,7.974491745699197e-5
465,7.974491745699197e-5
466,7.974491745699197e-5
467,7.974491745699197e-5
468,7.974491745699197e-5
469,0.005470594856888056
470,0.011297124437987804
471,0.003242327831685543
472,0.015340235084295273
473,0.0033224639482796192
474,0.021750357002019882
475,0.0022972067818045616
476,0.0029062472749501467
477,0.009969775564968586
478,0.02592787891626358
479,0.02592787891626358
480,0.016847141087055206
481,0.013618146069347858
482,0.007780757267028093
483,0.061243392527103424
484,0.023940587416291237
485,0.013223692774772644
486,0.016628408804535866
487,0.00991026870906353
488,0.009398886933922768
489,0.011582187376916409
490,0.6433786749839783
491,0.008295002393424511
492,0.017295612022280693
